code,flightnum,depicao,arricao,route,aircraft,flightlevel,distance,deptime,arrtime,flighttime,notes,price,flighttype,daysofweek,enabled
NTL,25K,LTFM,CYVR,,TC-GNA,36000,5183.15,17:00,  05:00,12,  ,2000,P,2456,1
NTL,26,CYVR,LTFM,,TC-LHF,35000,5183.15,8:30,  20:50,12.2,  ,1700,P,16,1
NTL,26,CYVR,LTFM,,TC-LHF,35000,5183.15,8:30, 20:50,12.2, ,1700,P,16,1
NTL,260,LTFM,LTAZ,,TC-LBF,35000,305.182,11:35,  12:45,1.1,  ,80,P,156,1
NTL,261,LTAZ,LTFM,,TC-LBF,36000,305.182,13:40,  14:50,1.1,  ,80,P,156,1
NTL,26C,CYVR,LTFM,,TC-GNA,35000,5183.15,7:00,  19:05,12.05,  ,2000,P, 01356,1
NTL,27,LTFM,CYYZ,,TC-LHK,32000,4417.71,9:15,  19:30,10.15,  ,1500,P,123456,1
NTL,270,LTFM,LTAF,,TC-LDL,35000,398.799,8:35,  10:00,1.25,  ,80,P,12345,1
NTL,2700,LTFJ,LTAC,,TC-LDD,27000,174.344,5:10,  06:00,0.5,  ,200,P,12345,1
NTL,2701,LTAC,LTFJ,,TC-LDD,32000,174.344,6:45,  07:00,0.15,  ,200,P,12345,1
NTL,2702,LTFJ,LTAC,,TC-GPC,27000,174.344,15:00,  16:00,1,  ,200,P,12345,1
NTL,2703,LTAC,LTFJ,,TC-GPC,32000,174.344,17:00,  18:00,1,  ,200,P,12345,1
NTL,2704,LTFJ,LTAC,,TC-LDD,27000,174.344,6:00,  07:00,1,  ,180,P,12345,1
NTL,2705,LTAC,LTFJ,,TC-LDD,32000,174.344,8:00,  09:00,1,  ,200,P,12345,1
NTL,2706,LTFJ,LTAC,,TC-LDL,27000,174.344,7:00,  08:00,1,  ,200,P,12345,1
NTL,2707,LTAC,LTFJ,,TC-LDL,32000,174.344,9:00,  10:00,1,  ,200,P,12345,1
NTL,2708,LTFJ,LTAC,,TC-LEF,27000,174.344,11:00,  12:00,1,  ,200,P,12345,1
NTL,2709,LTAC,LTFJ,,TC-LEF,32000,174.344,13:00,  14:00,1,  ,200,P,12345,1
NTL,271,LTAF,LTFM,,TC-LDL,36000,398.799,11:00,  12:25,1.25,  ,90,P,12345,1
NTL,2710,LTFJ,LTCF,,TC-GPA,35000,627.914,10:00,  12:00,2,  ,500,P,123456,1
NTL,2711,LTCF,LTFJ,,TC-GPA,36000,627.914,13:00,  15:00,2,  ,500,P,123456,1
NTL,2712,LTFJ,LTCW,,TC-GPK,35000,722.419,12:00,  14:30,2.3,  ,500,P,123456,1
NTL,2713,LTCW,LTFJ,,TC-GPK,36000,722.419,15:30,  18:00,2.3,  ,500,P,123456,1
NTL,2716,LTFJ,LTAI,,TC-GTB,35000,250.014,6:00,  07:05,1.05,  ,230,P,12345,1
NTL,2717,LTAI,LTFJ,,TC-GTB,36000,250.014,8:00,  09:05,1.05,  ,220,P,12345,1
NTL,2718,LTFJ,LTAI,,TC-GPA,35000,250.014,10:30,  11:40,1.1,  ,180,P,12345,1
NTL,2719,LTAI,LTFJ,,TC-GPA,36000,250.014,12:45,  13:55,1.1,  ,180,P,12345,1
NTL,272,LTFM,LTAF,,TC-GRC,35000,398.799,13:20,  14:45,1.25,  ,90,P,12345,1
NTL,2720,LTFJ,LTAI,,TC-ANR,37000,250.014,15:00,  16:10,1.1,  ,210,P,12345,1
NTL,2721,LTAI,LTFJ,,TC-ANR,36000,250.014,17:05,  18:15,1.1,  ,220,P,12345,1
NTL,2722,LTFJ,LTAI,,TC-LDR,37000,250.014,19:20,  20:30,1.1,  ,210,P,12345,1
NTL,2723,LTAI,LTFJ,,TC-LDR,36000,250.014,21:35,  22:45,1.1,  ,220,P,12345,1
NTL,2724,LTFJ,LTAI,,TC-GRB,35000,250.014,21:15,  22:15,1,  ,250,P,123456,1
NTL,2725,LTAI,LTFJ,,TC-GRB,36000,250.014,6:00,  07:00,1,  ,250,P,123456,1
NTL,2726,LTFJ,LTBS,,TC-LDJ,37000,253.548,8:00,  09:10,1.1,  ,500,P,123456,1
NTL,2727,LTBS,LTFJ,,TC-LDJ,35000,253.548,10:10,  11:20,1.1,  ,500,P,123456,1
NTL,2729,LTFJ,LTBJ,,TC-LDD,27000,186.288,6:45,  07:40,0.55,  ,200,P, 0123456,1
NTL,273,LTAF,LTFM,,TC-GRC,36000,398.799,15:20,  16:45,1.25,  ,90,P,12345,1
NTL,2730,LTBJ,LTFJ,,TC-LDD,28000,186.288,8:40,  09:35,0.55,  ,200,P, 0123456,1
NTL,2731,LTFJ,LTBJ,,TC-GPJ,27000,186.288,10:35,  11:30,0.55,  ,200,P, 0123456,1
NTL,2732,LTBJ,LTFJ,,TC-GPJ,28000,186.288,12:30,  13:25,0.55,  ,200,P, 0123456,1
NTL,2733,LTFJ,LTBJ,,TC-LDB,27000,186.288,14:25,  15:20,0.55,  ,200,P, 0123456,1
NTL,2734,LTBJ,LTFJ,,TC-LDB,28000,186.288,16:20,  17:15,0.55,  ,200,P, 0123456,1
NTL,2735,LTFJ,LTBJ,,TC-GRE,27000,186.288,18:15,  19:10,0.55,  ,200,P, 0123456,1
NTL,2736,LTBJ,LTFJ,,TC-GRE,28000,186.288,20:10,  21:05,0.55,  ,200,P, 0123456,1
NTL,2739,LTFJ,LTFE,,TC-LDP,36000,232.544,7:10,  08:20,1.1,  ,250,P,12345,1
NTL,274,LTFM,LTAF,,TC-ANO,35000,398.799,18:30,  19:55,1.25,  ,90,P,12345,1
NTL,2740,LTFE,LTFJ,,TC-LDP,37000,232.544,9:20,  10:30,1.1,  ,240,P,12345,1
NTL,2741,LTFJ,LTFE,,TC-LBA,36000,232.544,12:00,  13:10,1.1,  ,240,P,12345,1
NTL,2742,LTFE,LTFJ,,TC-LBA,37000,232.544,14:10,  15:20,1.1,  ,230,P,12345,1
NTL,2743,LTFJ,LTFE,,TC-LDB,36000,232.544,16:30,  17:40,1.1,  ,230,P,12345,1
NTL,2744,LTFE,LTFJ,,TC-LDB,37000,232.544,18:40,  19:50,1.1,  ,250,P,12345,1
NTL,2747,LTFJ,LTBS,,TC-LDH,35000,253.548,8:00,  09:10,1.1,  ,120,P,12345,1
NTL,2748,LTBS,LTFJ,,TC-LDH,36000,253.548,10:00,  11:10,1.1,  ,110,P,12345,1
NTL,2749,LTFJ,LTBS,,TC-LDP,35000,253.548,16:00,  17:10,1.1,  ,110,P,12345,1
NTL,275,LTAF,LTFM,,TC-ANO,36000,398.799,20:30,  21:55,1.25,  ,90,P,12345,1
NTL,2750,LTBS,LTFJ,,TC-LDP,36000,253.548,18:00,  19:10,1.1,  ,120,P,12345,1
NTL,2753,LTFJ,LTBZ,,TC-GLC,23000,114.175,12:00,  12:45,0.45,  ,65,P,12345,1
NTL,2754,LTBZ,LTFJ,,TC-GLC,24000,114.175,13:30,  14:15,0.45,  ,65,P,12345,1
NTL,2755,LTFJ,LTBS,,TC-GPK,34000,253.548,19:30, 20:40,1.1, ,400,P, 0123456,1
NTL,2756,LTBS,LTFM,,TC-GPK,33000,274.146,4:00, 05:10,1.1, ,400,P, 0123456,1
NTL,2757,LTFJ,LTBO,,TC-GLB,25000,133.464,12:10,  12:55,0.45,  ,500,P,123456,1
NTL,2758,LTBO,LTFJ,,TC-GLB,26000,133.464,13:30,  14:15,0.45,  ,300,P,12345,1
NTL,276,LTFM,LTAF,,TC-GRK,400,398.799,5:00, 06:30,1.3, ,400,P, 0123456,1
NTL,2760,LTFJ,LTAY,,TC-LBA,29000,188.114,12:05,  13:05,1,  ,80,P,12345,1
NTL,2761,LTAY,LTFJ,,TC-LBA,30000,188.114,13:45,  14:45,1,  ,80,P,12345,1
NTL,2764,LTFJ,LTFD,,TC-GLB,27000,130.957,10:00,  10:40,0.4,  ,65,P,12345,1
NTL,2765,LTFD,LTFJ,,TC-GLB,26000,130.957,15:00,  15:40,0.4,  ,65,P,12345,1
NTL,2766,LTFJ,LTFC,,TC-LDA,32000,189.696,4:30,  05:30,1,  ,300,P,123456,1
NTL,2767,LTFC,LTFJ,,TC-LDA,30000,189.696,6:30,  07:30,1,  ,300,P,123456,1
NTL,2768,LTFJ,LTFC,,TC-LDF,31000,189.696,11:30,  12:30,1,  ,110,P,12345,1
NTL,2769,LTFC,LTFJ,,TC-LDF,30000,189.696,14:00,  15:00,1,  ,110,P,12345,1
NTL,277,LTAF,LTFM,,TC-GRK,34000,398.799,7:30, 09:00,1.3, ,400,P, 0123456,1
NTL,2770,LTFJ,LTFG,,TC-GPA,37000,310.056,4:00,  05:10,1.1,  ,300,P,123456,1
NTL,2771,LTFG,LTFJ,,TC-GPA,36000,310.056,6:00,  07:10,1.1,  ,400,P,123456,1
NTL,2772,LTFJ,LTFG,,TC-LBB,35000,310.056,9:00,  10:10,1.1,  ,300,P,12345,1
NTL,2773,LTFG,LTFJ,,TC-LBB,36000,310.056,11:00,  12:10,1.1,  ,300,P,12345,1
NTL,2774,LTFJ,LTFG,,TC-GPA,37000,310.056,15:00,  16:10,1.1,  ,400,P,123456,1
NTL,2775,LTFG,LTFJ,,TC-GPA,36000,310.056,16:50,  18:00,1.1,  ,400,P,123456,1
NTL,2776,LTFJ,LTAN,,TC-GPH,35000,231.668,9:15,  10:20,1.05,  ,95,P,12345,1
NTL,2777,LTAN,LTFJ,,TC-GPH,34000,231.668,11:35,  12:40,1.05,  ,95,P,12345,1
NTL,2778,LTFJ,LTAN,,TC-LDD,35000,231.668,13:45,  14:50,1.05,  ,95,P,12345,1
NTL,2779,LTAN,LTFJ,,TC-LDD,34000,231.668,16:00,  17:05,1.05,  ,95,P,12345,1
NTL,2780,LTFJ,LTAU,,TC-LDR,35000,312.363,10:30,  11:45,1.15,  ,120,P,12345,1
NTL,2781,LTAU,LTFJ,,TC-LDR,36000,312.363,13:00,  14:15,1.15,  ,120,P,12345,1
NTL,2782,LTFJ,LTAU,,TC-GPR,35000,312.363,15:00,  16:15,1.15,  ,110,P,12345,1
NTL,2783,LTAU,LTFJ,,TC-GPR,36000,312.363,17:30,  18:45,1.15,  ,110,P,12345,1
NTL,2784,LTFJ,LTAZ,,TC-LBE,35000,272.423,11:00,  12:10,1.1,  ,75,P,12345,1
NTL,2785,LTAZ,LTFJ,,TC-LBE,36000,272.423,14:15,  15:25,1.1,  ,75,P,12345,1
NTL,2786,LTFJ,LTAF,,TC-LDL,35000,365.133,9:30,  10:55,1.25,  ,200,P,123456,1
NTL,2787,LTAF,LTFJ,,TC-LDL,36000,365.133,12:00,  13:25,1.25,  ,200,P,123456,1
NTL,2788,LTFJ,LTAF,,TC-GRC,35000,365.133,14:30,  15:55,1.25,  ,200,P,123456,1
NTL,2789,LTAF,LTFJ,,TC-GRC,36000,365.133,17:00,  18:25,1.25,  ,200,P,123456,1
NTL,2790,LTFJ,LTAF,,TC-GPC,35000,365.133,6:00,  07:25,1.25,  ,400,P,123456,1
NTL,2791,LTAF,LTFJ,,TC-GPC,34000,365.133,8:30,  09:55,1.25,  ,400,P,123456,1
NTL,2792,LTFJ,LTCN,,TC-LDF,35000,408.542,9:45,  11:15,1.3,  ,120,P,12345,1
NTL,2793,LTCN,LTFJ,,TC-LDF,36000,408.542,12:15,  13:45,1.3,  ,120,P,12345,1
NTL,2794,LTFJ,LTAJ,,TC-GPK,35000,449.534,7:45,  09:30,1.45,  ,90,P,12345,1
NTL,2795,LTAJ,LTFJ,,TC-GPK,36000,449.534,11:00,  12:30,1.3,  ,95,P,12345,1
NTL,2796,LTFJ,LTAJ,,TC-LDC,35000,449.534,14:00,  15:30,1.3,  ,95,P,12345,1
NTL,2797,LTAJ,LTFJ,,TC-LDC,35000,449.534,17:00,  18:30,1.3,  ,95,P,12345,1
NTL,2798,LTFJ,LTAJ,,TC-ANH,33000,449.534,10:15,  11:55,1.4,  ,600,P,123456,1
NTL,2799,LTAJ,LTFJ,,TC-ANH,34000,449.534,12:55,  14:35,1.4,  ,600,P,123456,1
NTL,28,CYYZ,LTFM,,TC-LHK,31000,4417.71,22:00,  08:35,10.35,  ,1300,P,123456,1
NTL,280,LTFM,LTCN,,TC-LDJ,35000,441.373,11:20,  12:50,1.3,  ,100,P,12345,1
NTL,2800,LTFJ,LTAR,,TC-GPH,37000,353.816,12:00,  13:30,1.3,  ,135,P,12345,1
NTL,2801,LTAR,LTFJ,,TC-GPH,36000,353.816,14:15,  15:45,1.3,  ,135,P,12345,1
NTL,2802,LTFJ,LTCN,,TC-GPA,35000,408.542,12:30, 14:00,1.3, ,500,P, 0123456,1
NTL,2803,LTCN,LTFJ,,TC-GPA,34000,408.542,15:00, 16:30,1.3, ,500,P, 0123456,1
NTL,2804,LTFJ,LTAP,,TC-LBB,35000,282.188,11:30,  12:40,1.1,  ,90,P,56,1
NTL,2805,LTAP,LTFJ,,TC-LBB,36000,282.188,13:50,  15:00,1.1,  ,90,P,56,1
NTL,2806,LTFJ,LTAL,,TC-LBD,31000,204.739,11:30,  12:30,1,  ,70,P,12345,1
NTL,2807,LTAL,LTFJ,,TC-LBD,30000,204.739,13:20,  14:20,1,  ,60,P,12345,1
NTL,2808,LTFJ,LTFH,,TC-LBC,27000,328.645,8:00,  09:15,1.15,  ,120,P,12345,1
NTL,2809,LTFH,LTFJ,,TC-LBC,28000,328.645,10:00,  11:15,1.15,  ,120,P,12345,1
NTL,281,LTCN,LTFM,,TC-LDJ,36000,441.373,13:40,  15:20,1.4,  ,100,P,12345,1
NTL,2810,LTFJ,LTFH,,TC-LBC,27000,328.645,12:00,  13:15,1.15,  ,120,P,12345,1
NTL,2811,LTFH,LTFJ,,TC-LBC,28000,328.645,14:00,  15:15,1.15,  ,120,P,12345,1
NTL,2812,LTFJ,LTFH,,TC-LDB,37000,328.645,17:30,  18:50,1.2,  ,300,P,123456,1
NTL,2813,LTFH,LTFJ,,TC-LDB,36000,328.645,20:00,  21:20,1.2,  ,300,P,123456,1
NTL,2814,LTFJ,LTCG,,TC-GRD,35000,475.315,7:00,  08:40,1.4,  ,100,P,12345,1
NTL,2815,LTCG,LTFJ,,TC-GRF,36000,475.315,9:20,  10:00,0.4,  ,100,P,12345,1
NTL,2816,LTFJ,LTCG,,TC-LDD,35000,475.315,12:00,  13:40,1.4,  ,110,P,12345,1
NTL,2817,LTCG,LTFJ,,TC-LDD,36000,475.315,14:20,  16:00,1.4,  ,110,P,12345,1
NTL,2818,LTFJ,LTCG,,TC-LDD,35000,475.315,17:00,  18:20,1.2,  ,110,P,12345,1
NTL,2819,LTCG,LTFJ,,TC-LDD,36000,475.315,19:00,  20:40,1.4,  ,110,P,12345,1
NTL,2820,LTFJ,LTAT,,TC-GLD,37000,431.926,7:15,  08:45,1.3,  ,190,P,12345,1
NTL,2821,LTAT,LTFJ,,TC-GLD,38000,431.926,9:30,  11:00,1.3,  ,190,P,12345,1
NTL,2822,LTFJ,LTCP,,TC-GLB,35000,466.245,6:30,  08:05,1.35,  ,130,P,256,1
NTL,2823,LTCP,LTFJ,,TC-GLB,36000,466.245,8:40,  10:15,1.35,  ,130,P,256,1
NTL,2824,LTFJ,LTCS,,TC-GLB,35000,492.412,11:30,  12:45,1.15,  ,156,P,12345,1
NTL,2825,LTCS,LTFJ,,TC-GLB,36000,492.412,14:00,  15:45,1.45,  ,156,P,12345,1
NTL,2826,LTFJ,LTCA,,TC-GLB,37000,480.879,16:30,  17:15,0.45,  ,150,P,12345,1
NTL,2827,LTCA,LTFJ,,TC-GLB,38000,480.879,18:00,  19:45,1.45,  ,150,P,12345,1
NTL,2828,LTFJ,LTCC,,TC-GLC,37000,536.938,6:00,  07:45,1.45,  ,200,P,12345,1
NTL,2829,LTCC,LTFJ,,TC-GLC,38000,536.938,8:30,  10:15,1.45,  ,190,P,12345,1
NTL,2830,LTFJ,LTCC,,TC-GPR,37000,536.938,16:00,  17:45,1.45,  ,190,P,12345,1
NTL,2831,LTCC,LTFJ,,TC-GPR,38000,536.938,18:45,  20:30,1.45,  ,200,P,12345,1
NTL,2834,LTFJ,LTCD,,TC-GPA,35000,473.169,8:30,  10:10,1.4,  ,100,P,12345,1
NTL,2835,LTCD,LTFJ,,TC-GPA,36000,473.169,10:30,  12:10,1.4,  ,100,P,12345,1
NTL,2836,LTFJ,LTCD,,TC-GPA,35000,473.169,15:30,  17:20,1.5,  ,300,P,123456,1
NTL,2837,LTCD,LTFJ,,TC-GPA,36000,473.169,18:00,  19:40,1.4,  ,300,P,123456,1
NTL,2838,LTFJ,LTCK,,TC-LDL,35000,583.893,8:00,  10:15,2.15,  ,400,P,12345,1
NTL,2839,LTCK,LTFJ,,TC-LDL,36000,583.893,11:15,  13:45,2.3,  ,400,P,12345,1
NTL,2840,LTFJ,LTCI,,TC-GPB,37000,663.457,15:00,  17:00,2,  ,220,P,12345,1
NTL,2841,LTCI,LTFJ,,TC-GPB,36000,663.457,18:00,  20:00,2,  ,240,P,123456,1
NTL,2842,LTFJ,LTCE,,TC-GPA,37000,545.135,6:00,  08:00,2,  ,300,P,12345,1
NTL,2843,LTCE,LTFJ,,TC-GPA,36000,545.135,9:00,  11:00,2,  ,300,P,12345,1
NTL,2844,LTFJ,LTCE,,TC-GPA,37000,545.135,16:00,  18:00,2,  ,300,P,12345,1
NTL,2845,LTCE,LTFJ,,TC-GPA,36000,545.135,19:00,  21:00,2,  ,300,P,12345,1
NTL,2846,LTFJ,LTCK,,TC-LDB,37000,583.893,6:00,  07:50,1.5,  ,400,P,3456,1
NTL,2847,LTCK,LTFJ,,TC-LDB,36000,583.893,8:30,  10:20,1.5,  ,400,P,3456,1
NTL,2848,LTFJ,LTCO,,TC-LDR,37000,632.422,6:00,  08:10,2.1,  ,230,P,12345,1
NTL,2849,LTCO,LTFJ,,TC-LDR,36000,632.422,9:00,  11:10,2.1,  ,230,P,12345,1
NTL,2850,LTFJ,LTCT,,TC-LDR,37000,667.803,12:00,  14:15,2.15,  ,220,P,12345,1
NTL,2851,LTCT,LTFJ,,TC-LDR,36000,667.803,15:00,  16:15,1.15,  ,220,P,12345,1
NTL,2852,LTFJ,LTCF,,TC-GPB,37000,627.914,6:05,  08:20,2.15,  ,230,P,123456,1
NTL,2853,LTCF,LTFJ,,TC-GPB,36000,627.914,9:00,  11:15,2.15,  ,230,P,12345,1
NTL,2854,LTFJ,LTCG,,TC-LDD,37000,475.315,18:45,  20:20,1.35,  ,300,P,123456,1
NTL,2855,LTCG,LTFJ,,TC-LDD,38000,475.315,2:00,  03:35,1.35,  ,400,P,123456,1
NTL,2856,LTFJ,LTCM,,TC-LDO,35000,267.872,9:00,  10:10,1.1,  ,400,P,123456,1
NTL,2857,LTCM,LTFJ,,TC-LDO,36000,267.872,11:00,  12:10,1.1,  ,400,P,123456,1
NTL,2858,LTFJ,LTCR,,TC-LDO,35000,572.193,6:10,  08:00,1.5,  ,150,P,12345,1
NTL,2859,LTCR,LTFJ,,TC-LDO,36000,572.193,9:10,  11:40,2.3,  ,150,P,12345,1
NTL,2860,LTFJ,LTCB,,TC-GPJ,35000,397.536,9:00,  10:10,1.1,  ,150,P,123456,1
NTL,2861,LTCB,LTFJ,,TC-GPJ,36000,397.536,11:10,  12:10,1,  ,140,P,123456,1
NTL,2862,LTFJ,LTCG,,TC-GPK,37000,475.315,21:45,  23:15,1.3,  ,300,P,123456,1
NTL,2863,LTCG,LTFJ,,TC-GPK,36000,475.315,6:00,  07:30,1.3,  ,300,P,123456,1
NTL,2864,LTFJ,LTCW,,TC-GPE,35000,722.419,11:00,  12:40,1.4,  ,175,P,123456,1
NTL,2865,LTCW,LTFJ,,TC-GPE,36000,722.419,13:40,  15:40,2,  ,175,P,123456,1
NTL,2866,LTFJ,LTBH,,TC-LRP,27000,139.936,6:00,  07:00,1,  ,200,P,123456,1
NTL,2867,LTBH,LTFJ,,TC-LRP,26000,139.936,7:30,  08:30,1,  ,300,P,123456,1
NTL,2869,LTFJ,LTBH,,TC-GOA,26000,139.936,12:30,  13:30,1,  ,500,P,123456,1
NTL,2870,LTBH,LTFJ,,TC-GOA,27000,139.936,14:30,  15:30,1,  ,500,P,123456,1
NTL,2871,LTFJ,LTFC,,TC-GPA,27000,189.696,17:00,  18:00,1,  ,300,P,123456,1
NTL,2872,LTFC,LTFJ,,TC-GPA,26000,189.696,19:00,  20:00,1,  ,300,P,123456,1
NTL,2874,LTFJ,LTCJ,,TC-LDM,35000,575.624,10:00,  12:00,2,  ,200,P,123456,1
NTL,2875,LTCJ,LTFJ,,TC-LDM,36000,575.624,13:00,  14:55,1.55,  ,200,P,123456,1
NTL,2876,LTFJ,LTCJ,,TC-LDM,37000,575.624,15:00,  17:00,2,  ,200,P,123456,1
NTL,2877,LTCJ,LTFJ,,TC-LDM,34000,575.624,18:00,  19:55,1.55,  ,200,P,123456,1
NTL,2878,LTFJ,LTDA,,TC-LDN,37000,426.022,16:00,  17:35,1.35,  ,120,P,123456,1
NTL,2879,LTDA,LTFJ,,TC-LDN,36000,426.022,18:20,  19:55,1.35,  ,120,P,123456,1
NTL,2880,LTFJ,LTCL,,TC-LBE,37000,606.977,12:00,  14:00,2,  ,250,P,15,1
NTL,2881,LTCL,LTFJ,,TC-LBE,38000,606.977,15:00,  17:00,2,  ,250,P,15,1
NTL,2882,LTFJ,LTCV,,TC-LDA,39000,630.596,7:00,  9:05,2.05,  ,275,P,135,1
NTL,2883,LTCV,LTFJ,,TC-LDA,38000,630.596,10:00,  12:05,2.05,  ,275,P,135,1
NTL,2884,LTFJ,LTCU,,TC-LBE,39000,533.988,7:15,  9:05,1.5,  ,230,P,135,1
NTL,2885,LTCU,LTFJ,,TC-LBE,38000,533.988,10:00,  11:50,1.5,  ,230,P,135,1
NTL,2886,LTFJ,LTFG,,TC-LBD,35000,310.056,20:15,  21:35,1.2,  ,500,P,123456,1
NTL,2887,LTFG,LTFJ,,TC-LBD,34000,310.056,4:00,  05:20,1.2,  ,500,P,123456,1
NTL,2888,LTCM,LTFJ,,TC-GLB,34000,267.872,14:00,  15:10,1.1,  ,400,P,123456,1
NTL,2889,LTFJ,LTCM,,TC-GLB,35000,267.872,12:00,  13:10,1.1,  ,400,P,123456,1
NTL,29,LTFM,MMUN,,TC-LFB,36000,5639.37,6:00,  19:20,13.2,  ,1100,P,12345,1
NTL,290,LTFM,LTAJ,,TC-GPM,35000,482.632,12:25,  14:00,1.35,  ,90,P,12345,1
NTL,291,LTAJ,LTFM,,TC-GPM,36000,482.632,14:45,  16:20,1.35,  ,95,P,12345,1
NTL,292,LTFM,LTAJ,,TC-LDK,35000,482.632,15:45,  17:20,1.35,  ,95,P,12345,1
NTL,293,LTAJ,LTFM,,TC-LDK,35000,482.632,18:00,  19:35,1.35,  ,95,P,12345,1
NTL,294,LTFM,LTAJ,,TC-GRG,35000,482.632,7:30, 09:10,1.4, ,500,P, 0123456,1
NTL,295,LTAJ,LTFM,,TC-GRG,34000,482.632,10:30, 12:10,1.4, ,500,P, 0123456,1
NTL,297,LTFM,LTFG,,TC-GPA,35000,341.597,11:00,  12:15,1.15,  ,220,P,12345,1
NTL,298,LTFG,LTFM,,TC-GPA,36000,341.597,13:00,  14:15,1.15,  ,230,P,12345,1
NTL,3,LTFM,KJFK,,TC-LHG,36000,4339.18,18:00,  04:00,10,  ,1000,P, 0123456,1
NTL,30,MMUN,LTFM,,TC-LFA,37000,5639.37,21:00,  10:20,13.2,  ,1500,P,12345,1
NTL,300,LTFM,LTAR,,TC-LDD,35000,382.736,9:15,  10:35,1.2,  ,80,P,12345,1
NTL,3001,LTAI,EDDF,,TC-LDN,36000,1242.21,8:00,  11:30,3.3,  ,400,P,123456,1
NTL,3002,EDDF,LTAI,,TC-LDN,37000,1242.21,13:00,  16:30,3.3,  ,400,P,123456,1
NTL,3003,LTAI,EDDF,,TC-ANF,36000,1242.21,13:00,  16:30,3.3,  ,400,P,123456,1
NTL,3004,EDDF,LTAI,,TC-ANF,37000,1242.21,18:00,  21:30,3.3,  ,400,P,123456,1
NTL,3005,LTAI,EDDW,,TC-GPG,36000,1337.27,10:00,  13:30,3.3,  ,450,P,123456,1
NTL,3006,EDDW,LTAI,,TC-GPG,37000,1337.27,14:45,  18:15,3.3,  ,450,P,123456,1
NTL,3007,LTAI,EDDM,,TC-GRJ,36000,1080.99,10:00,  13:00,3,  ,400,P,123456,1
NTL,3008,EDDM,LTAI,,TC-GRJ,37000,1080.99,14:15,  17:15,3,  ,400,P,123456,1
NTL,3009,LTAI,EDDK,,TC-GRC,36000,1315.12,12:00,  15:30,3.3,  ,450,P,123456,1
NTL,301,LTAR,LTFM,,TC-LDD,36000,382.736,11:00,  12:20,1.2,  ,80,P,12345,1
NTL,3010,EDDK,LTAI,,TC-GRC,35000,1315.12,16:45,  20:15,3.3,  ,450,P,123456,1
NTL,3011,LTAI,EDDH,,TC-GRE,36000,1326.09,10:30,  14:00,3.3,  ,430,P,123456,1
NTL,3012,EDDH,LTAI,,TC-GRE,35000,1326.09,15:15,  18:45,3.3,  ,450,P,123456,1
NTL,3013,LTAI,EDLW,,TC-GPL,36000,1319.9,12:00,  15:30,3.3,  ,430,P,123456,1
NTL,3014,EDLW,LTAI,,TC-GPL,35000,1319.9,16:45,  19:15,2.3,  ,430,P,123456,1
NTL,3015,LTAI,EDDL,,TC-GNL,36000,1339,11:00,  14:35,3.35,  ,430,P,123456,1
NTL,3016,EDDL,LTAI,,TC-GNL,37000,1339,16:00,  19:35,3.35,  ,450,P,123456,1
NTL,3017,LTAI,EDDS,,TC-GTB,36000,1180.02,11:30,  14:40,3.1,  ,410,P,123456,1
NTL,3018,EDDS,LTAI,,TC-GTB,35000,1180.02,16:00,  19:10,3.1,  ,410,P,123456,1
NTL,3019,LTAI,EHEH,,TC-GRE,36000,1389.36,11:15,  14:55,3.4,  ,460,P,123456,1
NTL,302,LTFM,LTAR,,TC-GPI,35000,382.736,15:00,  16:30,1.3,  ,250,P,12345,1
NTL,3020,EHEH,LTAI,,TC-GRE,37000,1389.36,16:30,  20:10,3.4,  ,440,P,123456,1
NTL,3021,LTAI,ENBR,,TC-LDK,36000,1711.35,11:30,  15:55,4.25,  ,500,P,123456,1
NTL,3022,ENBR,LTAI,,TC-LDK,37000,1711.35,17:15,  21:40,4.25,  ,550,P,123456,1
NTL,3023,LTAI,ENTC,,TC-LDB,38000,2007.96,11:30,  16:35,5.05,  ,600,P,123456,1
NTL,3024,ENTC,LTAI,,TC-LDB,37000,2007.96,17:45,  22:50,5.05,  ,600,P,123456,1
NTL,3025,LTAI,EGKK,,TC-LGC,36000,1571.33,11:30,  15:35,4.05,  ,500,P,123456,1
NTL,3026,EGKK,LTAI,,TC-LGC,37000,1571.33,17:00,  21:05,4.05,  ,500,P,123456,1
NTL,3027,LTAI,EGCC,,TC-GNP,38000,1691.56,12:00,  16:20,4.2,  ,550,P,123456,1
NTL,3028,EGCC,LTAI,,TC-GNP,39000,1691.56,17:45,  22:05,4.2,  ,550,P,123456,1
NTL,3029,LTAI,EGFF,,TC-GPH,36000,1687.57,9:00,  13:20,4.2,  ,540,P,123456,1
NTL,303,LTAR,LTFM,,TC-GPI,36000,382.736,17:30,  19:00,1.3,  ,250,P,12345,1
NTL,3030,EGFF,LTAI,,TC-GPH,35000,1687.57,14:30,  18:50,4.2,  ,540,P,123456,1
NTL,3031,LTAI,BIKF,,TC-GNP,38000,2495.47,4:00, 10:05,6.1,  ,2000,P, 01356,1
NTL,3032,BIKF,LTAI,,TC-GNP,39000,2495.47,12:00, 18:05,6.1,  ,2000,P, 01356,1
NTL,3033,LTAI,EGCC,,TC-GNF,38000,1691.56,9:00,  13:20,4.2,  ,530,P,123456,1
NTL,3034,EGCC,LTAI,,TC-GNE,39000,1691.56,15:00,  19:20,4.2,  ,530,P,123456,1
